,matchId,delivery,ball,batter,batterId,rightHandedBat,nonStriker,nonStrikerId,bowler,bowlerId,rightArmedBowl,bowlingStyle,ballSpeed,dismissalDetails,runs,batterRuns,bowlerRuns,extras,pitchX,pitchY,stumpsX,stumpsY,fieldX,fieldY
158,2,2.6.1,1,Richard Levi,266,True,Sachin Tendulkar,97,Ravindra Jadeja,9,False,ORTHODOX,24.176,,4,4,4,,0.122,5.574,0.435,0.898,90.0,19.0
159,2,2.6.2,2,Richard Levi,266,True,Sachin Tendulkar,97,Ravindra Jadeja,9,False,ORTHODOX,24.213,,6,6,6,,-0.172,5.391,-0.201,0.766,90.0,63.0
160,2,2.6.3,3,Richard Levi,266,True,Sachin Tendulkar,97,Ravindra Jadeja,9,False,ORTHODOX,26.38,,1,1,1,,-0.516,4.454,-0.427,0.49,62.0,83.0
161,2,2.6.4,4,Sachin Tendulkar,97,True,Richard Levi,266,Ravindra Jadeja,9,False,ORTHODOX,24.234,,1,1,1,,0.075,6.008,0.314,1.044,60.0,22.0
162,2,2.6.5,5,Richard Levi,266,True,Sachin Tendulkar,97,Ravindra Jadeja,9,False,ORTHODOX,28.251,,0,0,0,,-0.137,5.218,0.291,0.547,36.0,29.0
163,2,2.6.6,6,Richard Levi,266,True,Sachin Tendulkar,97,Ravindra Jadeja,9,False,ORTHODOX,27.686,,4,4,4,,0.392,2.564,0.626,0.567,68.0,8.0
1302,7,2.11.1,1,Parthiv Patel,44,False,Cameron White,178,Ravindra Jadeja,9,False,ORTHODOX,26.102,,4,4,4,,0.104,7.091,-0.255,0.912,6.0,34.0
1303,7,2.11.2,2,Parthiv Patel,44,False,Cameron White,178,Ravindra Jadeja,9,False,ORTHODOX,24.14,,0,0,0,,0.491,1.708,0.528,0.365,53.0,32.0
1304,7,2.11.3,3,Parthiv Patel,44,False,Cameron White,178,Ravindra Jadeja,9,False,ORTHODOX,26.437,b Ravindra Jadeja,0,0,0,,0.503,3.371,0.459,0.268,0.0,0.0
1305,7,2.11.4,4,Bharat Chipli,35,False,Cameron White,178,Ravindra Jadeja,9,False,ORTHODOX,24.507,,0,0,0,,0.1,3.283,0.115,0.691,61.0,58.0
1306,7,2.11.5,5,Bharat Chipli,35,False,Cameron White,178,Ravindra Jadeja,9,False,ORTHODOX,24.716,,0,0,0,,-0.119,4.593,-0.051,0.774,40.0,44.0
1307,7,2.11.6,6,Bharat Chipli,35,False,Cameron White,178,Ravindra Jadeja,9,False,ORTHODOX,26.784,,1,1,1,,-0.275,4.4,-0.173,0.533,16.0,41.0
1314,7,2.13.1,1,Bharat Chipli,35,False,Dan Christian,181,Ravindra Jadeja,9,False,ORTHODOX,24.447,,6,6,6,,-0.229,4.25,-0.392,0.925,6.0,56.0
1315,7,2.13.2,2,Bharat Chipli,35,False,Dan Christian,181,Ravindra Jadeja,9,False,ORTHODOX,27.822,,0,0,0,,-0.152,4.495,0.061,0.701,50.0,39.0
1316,7,2.13.3,3,Bharat Chipli,35,False,Dan Christian,181,Ravindra Jadeja,9,False,ORTHODOX,27.251,b Ravindra Jadeja,0,0,0,,-0.164,6.421,-0.055,0.459,0.0,0.0
1317,7,2.13.4,4,Manpreet Gony,40,True,Dan Christian,181,Ravindra Jadeja,9,False,ORTHODOX,28.034,,0,0,0,,-0.367,4.495,-0.189,0.574,40.0,43.0
1318,7,2.13.5,5,Manpreet Gony,40,True,Dan Christian,181,Ravindra Jadeja,9,False,ORTHODOX,24.485,,0,0,0,,-0.139,5.852,-0.056,0.933,43.0,34.0
1319,7,2.13.6,6,Manpreet Gony,40,True,Dan Christian,181,Ravindra Jadeja,9,False,ORTHODOX,28.136,,1,1,1,,-0.036,2.385,0.106,0.44,76.0,47.0
1326,7,2.15.1,1,Manpreet Gony,40,True,Dwaraka Ravi Teja,36,Ravindra Jadeja,9,False,ORTHODOX,24.099,c Suresh Raina b Ravindra Jadeja,0,0,0,,-0.12,3.999,-0.121,0.791,0.0,0.0
1327,7,2.15.2,2,Dwaraka Ravi Teja,36,False,Ankit Sharma,32,Ravindra Jadeja,9,False,ORTHODOX,24.164,,0,0,0,,-0.124,4.097,-0.16,0.727,38.0,42.0
1328,7,2.15.3,3,Dwaraka Ravi Teja,36,False,Ankit Sharma,32,Ravindra Jadeja,9,False,ORTHODOX,23.932,st MS Dhoni b Ravindra Jadeja,0,0,0,,-0.089,3.712,-0.271,0.822,0.0,0.0
1329,7,2.15.4,4,Dale Steyn,180,True,Ankit Sharma,32,Ravindra Jadeja,9,False,ORTHODOX,27.735,,0,0,0,,-0.235,1.89,-0.132,0.369,40.0,36.0
1330,7,2.15.5,5,Dale Steyn,180,True,Ankit Sharma,32,Ravindra Jadeja,9,False,ORTHODOX,23.795,,0,0,0,,-0.43,4.524,-0.601,0.764,5.0,5.0
1331,7,2.15.6,6,Dale Steyn,180,True,Ankit Sharma,32,Ravindra Jadeja,9,False,ORTHODOX,23.669,,2,2,2,,-0.164,3.134,-0.387,0.645,31.0,10.0
1338,7,2.17.1,1,Dale Steyn,180,True,Ankit Sharma,32,Ravindra Jadeja,9,False,ORTHODOX,24.697,,0,0,0,,-0.067,5.111,0.029,0.816,54.0,37.0
1339,7,2.17.2,2,Dale Steyn,180,True,Ankit Sharma,32,Ravindra Jadeja,9,False,ORTHODOX,25.039,,1,1,1,,-0.216,7.216,-0.222,0.807,80.0,23.0
1340,7,2.17.3,3,Ankit Sharma,32,False,Dale Steyn,180,Ravindra Jadeja,9,False,ORTHODOX,29.126,,0,0,0,,-0.233,5.133,-0.055,0.713,40.0,41.0
1341,7,2.17.4,4,Ankit Sharma,32,False,Dale Steyn,180,Ravindra Jadeja,9,False,ORTHODOX,29.126,,0,0,0,,0.094,6.556,0.31,0.655,64.0,26.0
1342,7,2.17.5,5,Ankit Sharma,32,False,Dale Steyn,180,Ravindra Jadeja,9,False,ORTHODOX,28.797,,1,1,1,,-0.418,8.332,-0.109,0.944,22.0,16.0
1343,7,2.17.6,6,Dale Steyn,180,True,Ankit Sharma,32,Ravindra Jadeja,9,False,ORTHODOX,24.225,lbw Ravindra Jadeja,0,0,0,,-0.121,3.454,-0.026,0.547,0.0,0.0
2499,12,2.8.1,1,Kevin Pietersen,172,True,Mahela Jayawardene,175,Ravindra Jadeja,9,False,ORTHODOX,24.845,,1,1,1,,-0.294,4.943,-0.258,0.479,26.0,63.0
2500,12,2.8.2,2,Mahela Jayawardene,175,True,Kevin Pietersen,172,Ravindra Jadeja,9,False,ORTHODOX,24.868,,2,2,2,,-0.348,4.723,-0.289,0.566,21.0,59.0
2501,12,2.8.3,3,Mahela Jayawardene,175,True,Kevin Pietersen,172,Ravindra Jadeja,9,False,ORTHODOX,24.045,,0,0,0,,-0.406,3.932,-0.625,0.591,0.0,0.0
2502,12,2.8.4,4,Mahela Jayawardene,175,True,Kevin Pietersen,172,Ravindra Jadeja,9,False,ORTHODOX,24.446,,1,1,1,,-0.022,3.47,0.14,0.607,67.0,54.0
2503,12,2.8.5,5,Kevin Pietersen,172,True,Mahela Jayawardene,175,Ravindra Jadeja,9,False,ORTHODOX,25.729,,6,6,6,,-0.243,4.918,-0.23,0.616,42.0,86.0
2504,12,2.8.6,6,Kevin Pietersen,172,True,Mahela Jayawardene,175,Ravindra Jadeja,9,False,ORTHODOX,25.536,,1,1,1,,-0.054,6.556,0.064,0.723,62.0,54.0
2517,12,2.11.1,1,Mahela Jayawardene,175,True,Kevin Pietersen,172,Ravindra Jadeja,9,False,ORTHODOX,35.261,,1,1,1,,-0.158,7.281,0.005,0.687,62.0,43.0
2518,12,2.11.2,2,Kevin Pietersen,172,True,Mahela Jayawardene,175,Ravindra Jadeja,9,False,ORTHODOX,27.913,,4,4,4,,-0.501,6.458,-0.39,0.575,14.0,47.0
2519,12,2.11.3,3,Kevin Pietersen,172,True,Mahela Jayawardene,175,Ravindra Jadeja,9,False,ORTHODOX,27.629,,0,0,0,,-0.047,7.79,0.032,0.824,0.0,0.0
2520,12,2.11.4,4,Kevin Pietersen,172,True,Mahela Jayawardene,175,Ravindra Jadeja,9,False,ORTHODOX,28.678,,1,1,1,,-0.232,4.958,-0.035,0.541,35.0,22.0
2521,12,2.11.5,5,Mahela Jayawardene,175,True,Kevin Pietersen,172,Ravindra Jadeja,9,False,ORTHODOX,26.239,,1,1,1,,-0.095,4.86,0.062,0.539,71.0,45.0
2522,12,2.11.6,6,Kevin Pietersen,172,True,Mahela Jayawardene,175,Ravindra Jadeja,9,False,ORTHODOX,28.407,,1,1,1,,-0.328,6.582,-0.135,0.564,28.0,43.0
2881,14,1.17.1,1,Virat Kohli,164,True,Chris Gayle,236,Ravindra Jadeja,9,False,ORTHODOX,27.233,,1,1,1,,0.196,1.726,0.294,0.334,77.0,63.0
2882,14,1.17.2,2,Chris Gayle,236,False,Virat Kohli,164,Ravindra Jadeja,9,False,ORTHODOX,28.912,c Dwayne Bravo b Ravindra Jadeja,0,0,0,,0.676,3.167,0.656,0.463,0.0,0.0
2883,14,1.17.3,3,Virat Kohli,164,True,AB de Villiers,233,Ravindra Jadeja,9,False,ORTHODOX,23.247,,1,0,1,Wd,0.676,3.167,0.656,0.463,5.0,5.0
2884,14,1.17.4,3,Virat Kohli,164,True,AB de Villiers,233,Ravindra Jadeja,9,False,ORTHODOX,25.255,,2,2,2,,0.676,3.167,0.656,0.463,72.0,72.0
2885,14,1.17.5,4,Virat Kohli,164,True,AB de Villiers,233,Ravindra Jadeja,9,False,ORTHODOX,25.222,,2,0,0,B,0.125,4.083,0.572,0.768,5.0,5.0
2886,14,1.17.6,5,Virat Kohli,164,True,AB de Villiers,233,Ravindra Jadeja,9,False,ORTHODOX,24.631,,1,1,1,,-0.291,3.734,-0.129,0.676,30.0,69.0
2887,14,1.17.7,6,AB de Villiers,233,True,Virat Kohli,164,Ravindra Jadeja,9,False,ORTHODOX,23.069,,1,0,1,Wd,-0.291,3.734,-0.129,0.676,5.0,5.0
2888,14,1.17.8,6,AB de Villiers,233,True,Virat Kohli,164,Ravindra Jadeja,9,False,ORTHODOX,28.126,,4,4,4,,0.011,3.572,0.189,0.572,12.0,65.0
2896,14,1.19.1,1,Saurabh Tiwary,163,False,Virat Kohli,164,Ravindra Jadeja,9,False,ORTHODOX,27.854,,0,0,0,,0.55,0.786,0.54,0.203,68.0,48.0
2897,14,1.19.2,2,Saurabh Tiwary,163,False,Virat Kohli,164,Ravindra Jadeja,9,False,ORTHODOX,28.296,,4,4,4,,0.308,0.018,0.308,0.04,58.0,94.0
2898,14,1.19.3,3,Saurabh Tiwary,163,False,Virat Kohli,164,Ravindra Jadeja,9,False,ORTHODOX,27.949,,1,1,1,,0.647,0.727,0.636,0.168,78.0,76.0
2899,14,1.19.4,4,Virat Kohli,164,True,Saurabh Tiwary,163,Ravindra Jadeja,9,False,ORTHODOX,28.856,,1,1,1,,-0.603,2.36,-1.437,0.583,38.0,24.0
2900,14,1.19.5,5,Saurabh Tiwary,163,False,Virat Kohli,164,Ravindra Jadeja,9,False,ORTHODOX,29.35,,2,2,2,,-0.113,2.632,-0.463,0.506,12.0,30.0
2901,14,1.19.6,6,Saurabh Tiwary,163,False,Virat Kohli,164,Ravindra Jadeja,9,False,ORTHODOX,28.712,c Suresh Raina b Ravindra Jadeja,0,0,0,,-0.039,1.664,-0.047,0.324,0.0,0.0
5577,25,2.9.1,1,Sourav Ganguly,130,False,Marlon Samuels,272,Ravindra Jadeja,9,False,ORTHODOX,27.6,,1,1,1,,0.136,7.606,-0.146,0.727,22.0,40.0
5578,25,2.9.2,2,Marlon Samuels,272,True,Sourav Ganguly,130,Ravindra Jadeja,9,False,ORTHODOX,25.668,,0,0,0,,-0.076,5.05,0.195,0.804,49.0,43.0
5579,25,2.9.3,3,Marlon Samuels,272,True,Sourav Ganguly,130,Ravindra Jadeja,9,False,ORTHODOX,27.915,,0,0,0,,-0.218,5.704,0.15,0.621,68.0,43.0
5580,25,2.9.4,4,Marlon Samuels,272,True,Sourav Ganguly,130,Ravindra Jadeja,9,False,ORTHODOX,26.6,,1,1,1,,-0.05,6.505,0.302,0.536,79.0,37.0
5581,25,2.9.5,5,Sourav Ganguly,130,False,Marlon Samuels,272,Ravindra Jadeja,9,False,ORTHODOX,28.564,,0,0,0,,0.29,3.178,0.322,0.33,52.0,43.0
5582,25,2.9.6,6,Sourav Ganguly,130,False,Marlon Samuels,272,Ravindra Jadeja,9,False,ORTHODOX,28.855,,0,0,0,,-0.052,7.678,-0.403,0.525,35.0,24.0
5589,25,2.11.1,1,Marlon Samuels,272,True,Steve Smith,271,Ravindra Jadeja,9,False,ORTHODOX,25.875,,1,1,1,,-0.219,4.775,0.02,0.678,58.0,69.0
5590,25,2.11.2,2,Steve Smith,271,True,Marlon Samuels,272,Ravindra Jadeja,9,False,ORTHODOX,23.796,,2,2,2,,-0.479,4.261,-0.38,0.608,22.0,31.0
5591,25,2.11.3,3,Steve Smith,271,True,Marlon Samuels,272,Ravindra Jadeja,9,False,ORTHODOX,27.945,,1,1,1,,-0.505,4.437,-0.549,0.636,14.0,51.0
5592,25,2.11.4,4,Marlon Samuels,272,True,Steve Smith,271,Ravindra Jadeja,9,False,ORTHODOX,24.964,,1,0,0,Lb,-0.298,6.701,-0.131,0.865,5.0,5.0
5593,25,2.11.5,5,Steve Smith,271,True,Marlon Samuels,272,Ravindra Jadeja,9,False,ORTHODOX,27.956,,0,0,0,,-0.306,4.183,-0.211,0.525,54.0,43.0
5594,25,2.11.6,6,Steve Smith,271,True,Marlon Samuels,272,Ravindra Jadeja,9,False,ORTHODOX,26.667,,1,0,1,Wd,-0.03,6.263,0.471,0.64,5.0,5.0
5595,25,2.11.7,6,Steve Smith,271,True,Marlon Samuels,272,Ravindra Jadeja,9,False,ORTHODOX,25.511,,1,1,1,,-0.307,5.938,-0.124,0.655,79.0,24.0
5614,25,2.15.1,1,Angelo Mathews,217,True,Steve Smith,271,Ravindra Jadeja,9,False,ORTHODOX,24.317,,2,2,2,,-0.046,1.4,0.048,0.327,74.0,70.0
5615,25,2.15.2,2,Angelo Mathews,217,True,Steve Smith,271,Ravindra Jadeja,9,False,ORTHODOX,27.626,,1,1,1,,-0.371,8.03,-0.036,0.75,78.0,64.0
5616,25,2.15.3,3,Steve Smith,271,True,Angelo Mathews,217,Ravindra Jadeja,9,False,ORTHODOX,27.885,,1,1,1,,-0.247,4.831,-0.076,0.654,30.0,42.0
5617,25,2.15.4,4,Angelo Mathews,217,True,Steve Smith,271,Ravindra Jadeja,9,False,ORTHODOX,28.134,,1,1,1,,-0.098,6.217,0.215,0.421,70.0,45.0
5618,25,2.15.5,5,Steve Smith,271,True,Angelo Mathews,217,Ravindra Jadeja,9,False,ORTHODOX,27.883,,1,1,1,,-0.275,6.896,0.016,0.619,33.0,26.0
5619,25,2.15.6,6,Angelo Mathews,217,True,Steve Smith,271,Ravindra Jadeja,9,False,ORTHODOX,27.74,,1,1,1,,0.211,3.424,0.443,0.389,79.0,51.0
5628,25,2.17.1,1,Angelo Mathews,217,True,Steve Smith,271,Ravindra Jadeja,9,False,ORTHODOX,26.549,,1,1,1,,-0.274,7.506,-0.148,0.605,35.0,52.0
5629,25,2.17.2,2,Steve Smith,271,True,Angelo Mathews,217,Ravindra Jadeja,9,False,ORTHODOX,27.425,,1,1,1,,-0.506,2.807,-0.572,0.47,30.0,70.0
5630,25,2.17.3,3,Angelo Mathews,217,True,Steve Smith,271,Ravindra Jadeja,9,False,ORTHODOX,28.65,,2,2,2,,-0.227,5.554,0.052,0.55,81.0,68.0
5631,25,2.17.4,4,Angelo Mathews,217,True,Steve Smith,271,Ravindra Jadeja,9,False,ORTHODOX,28.169,,1,1,1,,0.058,6.247,0.471,0.541,84.0,35.0
5632,25,2.17.5,5,Steve Smith,271,True,Angelo Mathews,217,Ravindra Jadeja,9,False,ORTHODOX,28.876,,0,0,0,,-0.188,2.251,-0.097,0.373,51.0,42.0
5633,25,2.17.6,6,Steve Smith,271,True,Angelo Mathews,217,Ravindra Jadeja,9,False,ORTHODOX,28.942,,1,1,1,,-0.189,6.39,0.136,0.61,85.0,24.0
5956,27,1.10.1,1,Owais Shah,275,False,Ashok Menaria,139,Ravindra Jadeja,9,False,ORTHODOX,23.604,,1,1,1,,-0.329,7.076,-0.053,0.665,68.0,71.0
5957,27,1.10.2,2,Ashok Menaria,139,False,Owais Shah,275,Ravindra Jadeja,9,False,ORTHODOX,27.361,,0,0,0,,0.401,4.95,0.397,0.632,5.0,5.0
5958,27,1.10.3,3,Ashok Menaria,139,False,Owais Shah,275,Ravindra Jadeja,9,False,ORTHODOX,27.165,,2,2,2,,0.078,3.3,-0.021,0.525,17.0,42.0
5959,27,1.10.4,4,Ashok Menaria,139,False,Owais Shah,275,Ravindra Jadeja,9,False,ORTHODOX,26.731,,1,1,1,,0.062,6.015,-0.171,0.74,19.0,31.0
5960,27,1.10.5,5,Owais Shah,275,False,Ashok Menaria,139,Ravindra Jadeja,9,False,ORTHODOX,27.681,,0,0,0,,0.217,2.454,0.866,0.401,55.0,21.0
5961,27,1.10.6,6,Owais Shah,275,False,Ashok Menaria,139,Ravindra Jadeja,9,False,ORTHODOX,25.524,,2,2,2,,0.181,6.224,0.664,0.5,72.0,29.0
5974,27,1.13.1,1,Ashok Menaria,139,False,Owais Shah,275,Ravindra Jadeja,9,False,ORTHODOX,27.651,,1,1,1,,0.162,1.048,0.154,0.205,41.0,74.0
5975,27,1.13.2,2,Owais Shah,275,False,Ashok Menaria,139,Ravindra Jadeja,9,False,ORTHODOX,27.651,,1,0,0,B,0.162,1.048,0.154,0.205,5.0,5.0
5976,27,1.13.3,3,Ashok Menaria,139,False,Owais Shah,275,Ravindra Jadeja,9,False,ORTHODOX,28.519,,1,1,1,,0.272,2.532,0.22,0.319,22.0,25.0
5977,27,1.13.4,4,Owais Shah,275,False,Ashok Menaria,139,Ravindra Jadeja,9,False,ORTHODOX,29.102,,1,1,1,,0.025,3.79,0.167,0.411,79.0,50.0
5978,27,1.13.5,5,Ashok Menaria,139,False,Owais Shah,275,Ravindra Jadeja,9,False,ORTHODOX,28.908,,0,0,0,,0.33,1.326,0.333,0.241,52.0,42.0
5979,27,1.13.6,6,Ashok Menaria,139,False,Owais Shah,275,Ravindra Jadeja,9,False,ORTHODOX,28.698,,1,1,1,,0.361,2.64,0.406,0.314,64.0,77.0
5986,27,1.15.1,1,Owais Shah,275,False,Ashok Menaria,139,Ravindra Jadeja,9,False,ORTHODOX,26.058,,5,0,5,Wd,-1.166,2.699,-1.228,0.429,5.0,5.0
5987,27,1.15.2,1,Owais Shah,275,False,Ashok Menaria,139,Ravindra Jadeja,9,False,ORTHODOX,26.058,,0,0,0,,-1.166,2.699,-1.228,0.429,52.0,41.0
5988,27,1.15.3,2,Owais Shah,275,False,Ashok Menaria,139,Ravindra Jadeja,9,False,ORTHODOX,27.085,,6,6,6,,-0.25,2.844,-0.308,0.347,26.0,93.0
5989,27,1.15.4,3,Owais Shah,275,False,Ashok Menaria,139,Ravindra Jadeja,9,False,ORTHODOX,29.335,,1,1,1,,0.297,2.27,0.474,0.377,77.0,36.0
5990,27,1.15.5,4,Ashok Menaria,139,False,Owais Shah,275,Ravindra Jadeja,9,False,ORTHODOX,28.86,,1,1,1,,-0.047,2.163,-0.256,0.403,30.0,68.0
5991,27,1.15.6,5,Owais Shah,275,False,Ashok Menaria,139,Ravindra Jadeja,9,False,ORTHODOX,27.04,,4,4,4,,-0.827,-0.435,-0.832,0.143,8.0,50.0
5992,27,1.15.7,6,Owais Shah,275,False,Ashok Menaria,139,Ravindra Jadeja,9,False,ORTHODOX,28.159,,5,0,5,Wd,0.431,-1.7,0.313,0.431,5.0,5.0
5993,27,1.15.8,6,Owais Shah,275,False,Ashok Menaria,139,Ravindra Jadeja,9,False,ORTHODOX,28.735,,0,0,0,,-0.405,1.946,-0.341,0.332,5.0,5.0
8163,38,1.11.1,1,Mandeep Singh,72,True,Azhar Mahmood,194,Ravindra Jadeja,9,False,ORTHODOX,26.317,,1,1,1,,-0.238,3.86,-0.127,0.423,33.0,73.0
8164,38,1.11.2,2,Azhar Mahmood,194,False,Mandeep Singh,72,Ravindra Jadeja,9,False,ORTHODOX,24.551,,6,6,6,,0.077,3.732,0.223,0.545,72.0,93.0
8165,38,1.11.3,3,Azhar Mahmood,194,False,Mandeep Singh,72,Ravindra Jadeja,9,False,ORTHODOX,24.409,,6,6,6,,-0.189,4.188,-0.215,0.656,68.0,94.0
8166,38,1.11.4,4,Azhar Mahmood,194,False,Mandeep Singh,72,Ravindra Jadeja,9,False,ORTHODOX,27.337,,1,1,1,,-0.17,3.684,-0.403,0.556,24.0,47.0
8167,38,1.11.5,5,Mandeep Singh,72,True,Azhar Mahmood,194,Ravindra Jadeja,9,False,ORTHODOX,28.212,,1,1,1,,-0.203,7.786,0.16,0.702,78.0,63.0
8168,38,1.11.6,6,Azhar Mahmood,194,False,Mandeep Singh,72,Ravindra Jadeja,9,False,ORTHODOX,26.027,,0,0,0,,0.225,3.398,0.177,0.334,60.0,22.0
9251,42,2.9.1,1,Gautam Gambhir,84,False,Jacques Kallis,198,Ravindra Jadeja,9,False,ORTHODOX,26.729,,0,0,0,,-0.069,5.202,0.147,0.576,61.0,24.0
9252,42,2.9.2,2,Gautam Gambhir,84,False,Jacques Kallis,198,Ravindra Jadeja,9,False,ORTHODOX,27.673,,1,1,1,,-0.247,6.433,-0.059,0.677,18.0,47.0
9253,42,2.9.3,3,Jacques Kallis,198,True,Gautam Gambhir,84,Ravindra Jadeja,9,False,ORTHODOX,25.219,,1,1,1,,-0.253,4.876,-0.182,0.502,16.0,40.0
9254,42,2.9.4,4,Gautam Gambhir,84,False,Jacques Kallis,198,Ravindra Jadeja,9,False,ORTHODOX,26.685,,1,0,1,Wd,0.458,6.291,0.978,0.695,5.0,5.0
9255,42,2.9.5,4,Gautam Gambhir,84,False,Jacques Kallis,198,Ravindra Jadeja,9,False,ORTHODOX,26.64,,1,1,1,,0.346,2.796,0.264,0.636,57.0,24.0
9256,42,2.9.6,5,Jacques Kallis,198,True,Gautam Gambhir,84,Ravindra Jadeja,9,False,ORTHODOX,25.648,,1,1,1,,0.028,2.499,0.092,0.445,26.0,74.0
9257,42,2.9.7,6,Gautam Gambhir,84,False,Jacques Kallis,198,Ravindra Jadeja,9,False,ORTHODOX,24.832,,1,1,1,,0.184,4.741,0.314,0.737,19.0,64.0
9264,42,2.11.1,1,Jacques Kallis,198,True,Gautam Gambhir,84,Ravindra Jadeja,9,False,ORTHODOX,24.747,,0,0,0,,-0.128,3.781,0.008,0.617,50.0,42.0
9265,42,2.11.2,2,Jacques Kallis,198,True,Gautam Gambhir,84,Ravindra Jadeja,9,False,ORTHODOX,25.695,,1,1,1,,-0.064,4.102,0.067,0.601,35.0,80.0
9266,42,2.11.3,3,Gautam Gambhir,84,False,Jacques Kallis,198,Ravindra Jadeja,9,False,ORTHODOX,27.989,,1,1,1,,-0.01,6.447,0.314,0.605,65.0,29.0
9267,42,2.11.4,4,Jacques Kallis,198,True,Gautam Gambhir,84,Ravindra Jadeja,9,False,ORTHODOX,26.35,,1,1,1,,0.205,4.468,0.452,0.697,38.0,75.0
9268,42,2.11.5,5,Gautam Gambhir,84,False,Jacques Kallis,198,Ravindra Jadeja,9,False,ORTHODOX,24.157,,2,2,2,,0.028,3.195,0.125,0.469,91.0,50.0
9269,42,2.11.6,6,Gautam Gambhir,84,False,Jacques Kallis,198,Ravindra Jadeja,9,False,ORTHODOX,28.406,,2,2,2,,0.055,1.893,0.162,0.33,36.0,11.0
10479,47,2.14.1,1,Cameron White,178,False,Dan Christian,181,Ravindra Jadeja,9,False,ORTHODOX,27.897,,1,1,1,,-0.116,4.226,-0.014,0.457,67.0,69.0
10480,47,2.14.2,2,Dan Christian,181,True,Cameron White,178,Ravindra Jadeja,9,False,ORTHODOX,26.02,,1,1,1,,0.142,3.885,0.296,0.555,66.0,73.0
10481,47,2.14.3,3,Cameron White,178,False,Dan Christian,181,Ravindra Jadeja,9,False,ORTHODOX,24.998,,1,1,1,,0.033,7.528,0.375,0.716,86.0,29.0
10482,47,2.14.4,4,Dan Christian,181,True,Cameron White,178,Ravindra Jadeja,9,False,ORTHODOX,25.643,,0,0,0,,-0.085,5.205,0.08,0.51,46.0,37.0
10483,47,2.14.5,5,Dan Christian,181,True,Cameron White,178,Ravindra Jadeja,9,False,ORTHODOX,27.477,,0,0,0,,-0.062,4.984,0.083,0.55,66.0,41.0
10484,47,2.14.6,6,Dan Christian,181,True,Cameron White,178,Ravindra Jadeja,9,False,ORTHODOX,24.735,,1,1,1,,-0.187,5.313,-0.072,0.706,38.0,37.0
10491,47,2.16.1,1,Cameron White,178,False,Dan Christian,181,Ravindra Jadeja,9,False,ORTHODOX,27.522,,0,0,0,,0.231,4.621,0.513,0.496,31.0,42.0
10492,47,2.16.2,2,Cameron White,178,False,Dan Christian,181,Ravindra Jadeja,9,False,ORTHODOX,28.262,,0,0,0,,-0.145,3.257,-0.009,0.488,50.0,40.0
10493,47,2.16.3,3,Cameron White,178,False,Dan Christian,181,Ravindra Jadeja,9,False,ORTHODOX,28.384,,1,1,1,,0.276,5.449,0.673,0.592,21.0,65.0
10494,47,2.16.4,4,Dan Christian,181,True,Cameron White,178,Ravindra Jadeja,9,False,ORTHODOX,28.634,,1,1,1,,0.414,0.807,0.474,0.151,52.0,59.0
10495,47,2.16.5,5,Cameron White,178,False,Dan Christian,181,Ravindra Jadeja,9,False,ORTHODOX,28.873,,1,1,1,,-0.199,7.82,0.077,0.795,17.0,26.0
10496,47,2.16.6,6,Dan Christian,181,True,Cameron White,178,Ravindra Jadeja,9,False,ORTHODOX,29.581,,1,1,1,,0.133,2.865,0.266,0.389,24.0,62.0
10503,47,2.18.1,1,Cameron White,178,False,Dan Christian,181,Ravindra Jadeja,9,False,ORTHODOX,28.375,,1,1,1,,-0.521,2.462,-0.526,0.44,30.0,45.0
10504,47,2.18.2,2,Dan Christian,181,True,Cameron White,178,Ravindra Jadeja,9,False,ORTHODOX,31.975,,1,0,0,Lb,-0.019,4.419,0.211,0.609,64.0,23.0
10505,47,2.18.3,3,Cameron White,178,False,Dan Christian,181,Ravindra Jadeja,9,False,ORTHODOX,28.705,,6,6,6,,0.247,4.151,0.537,0.452,70.0,93.0
10506,47,2.18.4,4,Cameron White,178,False,Dan Christian,181,Ravindra Jadeja,9,False,ORTHODOX,28.793,,6,6,6,,0.321,3.758,0.557,0.459,12.0,84.0
10507,47,2.18.5,5,Cameron White,178,False,Dan Christian,181,Ravindra Jadeja,9,False,ORTHODOX,28.894,,0,0,0,,-0.684,4.142,-0.678,0.459,5.0,5.0
10508,47,2.18.6,6,Cameron White,178,False,Dan Christian,181,Ravindra Jadeja,9,False,ORTHODOX,29.447,,4,4,4,,0.109,4.14,0.323,0.447,93.0,30.0
11233,50,2.14.1,1,Sachin Tendulkar,97,True,Rohit Sharma,107,Ravindra Jadeja,9,False,ORTHODOX,25.34,,4,4,4,,-0.123,4.043,0.034,0.659,12.0,65.0
11234,50,2.14.2,2,Sachin Tendulkar,97,True,Rohit Sharma,107,Ravindra Jadeja,9,False,ORTHODOX,25.605,,2,2,2,,-0.316,4.386,-0.271,0.648,20.0,57.0
11235,50,2.14.3,3,Sachin Tendulkar,97,True,Rohit Sharma,107,Ravindra Jadeja,9,False,ORTHODOX,26.574,,1,1,1,,0.044,4.594,0.286,0.514,86.0,23.0
11236,50,2.14.4,4,Rohit Sharma,107,True,Sachin Tendulkar,97,Ravindra Jadeja,9,False,ORTHODOX,27.235,,1,1,1,,-0.014,4.55,0.302,0.547,66.0,36.0
